time_index,maturity_i,maturity_j,covariance
151,30 Yr,3 Mo,0.0020398329429532572
151,30 Yr,4 Mo,0.0017246609934894138
151,30 Yr,6 Mo,0.002813388228341743
151,30 Yr,1 Yr,0.006472196697685427
151,30 Yr,2 Yr,0.01100471924369773
151,30 Yr,3 Yr,0.014099529854715478
151,30 Yr,5 Yr,0.017086977716280493
151,30 Yr,7 Yr,0.018501702447615415
151,30 Yr,10 Yr,0.01923403402807288
151,30 Yr,20 Yr,0.0197349017358569
151,30 Yr,30 Yr,0.019828346620560842
152,1 Mo,1 Mo,0.002403917899946664
152,1 Mo,2 Mo,0.00041102631034586006
152,1 Mo,3 Mo,0.00010207437374208158
152,1 Mo,4 Mo,0.00023092021679580897
152,1 Mo,6 Mo,-6.023481390975727e-06
152,1 Mo,1 Yr,-0.0007465769673750208
152,1 Mo,2 Yr,-0.001093792615618928
152,1 Mo,3 Yr,-0.0005727525268803042
152,1 Mo,5 Yr,-5.639102205023808e-05
152,1 Mo,7 Yr,0.00043092676059246503
152,1 Mo,10 Yr,0.000916755048881551
152,1 Mo,20 Yr,0.0013002077826719696
152,1 Mo,30 Yr,0.0015137128578533033
152,2 Mo,1 Mo,0.00041102631034586006
152,2 Mo,2 Mo,0.001567513879886649
152,2 Mo,3 Mo,0.0008954970954245426
152,2 Mo,4 Mo,0.0009345751017143186
152,2 Mo,6 Mo,0.0010949152514237853
152,2 Mo,1 Yr,0.001583929657933131
152,2 Mo,2 Yr,0.0022080431016787234
152,2 Mo,3 Yr,0.002218853543460423
152,2 Mo,5 Yr,0.002095745821673037
152,2 Mo,7 Yr,0.00196836828112817
152,2 Mo,10 Yr,0.0017070508262397113
152,2 Mo,20 Yr,0.0014421429495655275
152,2 Mo,30 Yr,0.001239730724767978
152,3 Mo,1 Mo,0.00010207437374208165
152,3 Mo,2 Mo,0.0008954970954245426
152,3 Mo,3 Mo,0.0012400292605557763
152,3 Mo,4 Mo,0.0007817558805540523
152,3 Mo,6 Mo,0.0012049370211393133
152,3 Mo,1 Yr,0.0016404179533886318
152,3 Mo,2 Yr,0.0022312918288776755
152,3 Mo,3 Yr,0.0022978874784249648
152,3 Mo,5 Yr,0.0023860712114714662
152,3 Mo,7 Yr,0.002337610839057834
152,3 Mo,10 Yr,0.0022142314054521208
152,3 Mo,20 Yr,0.002130252654644861
152,3 Mo,30 Yr,0.0020148109306106932
152,4 Mo,1 Mo,0.0002309202167958091
152,4 Mo,2 Mo,0.0009345751017143187
152,4 Mo,3 Mo,0.0007817558805540523
152,4 Mo,4 Mo,0.001417932863386141
152,4 Mo,6 Mo,0.0012532013699436701
152,4 Mo,1 Yr,0.001821664635563658
152,4 Mo,2 Yr,0.0024003581153987695
152,4 Mo,3 Yr,0.002550404305363248
152,4 Mo,5 Yr,0.002499708954981643
152,4 Mo,7 Yr,0.0023975529736243242
152,4 Mo,10 Yr,0.0021486091489962404
152,4 Mo,20 Yr,0.0018847179640198795
152,4 Mo,30 Yr,0.0017050780297760224
152,6 Mo,1 Mo,-6.023481390975675e-06
152,6 Mo,2 Mo,0.0010949152514237853
152,6 Mo,3 Mo,0.0012049370211393133
152,6 Mo,4 Mo,0.0012532013699436701
152,6 Mo,6 Mo,0.0022305121231576677
152,6 Mo,1 Yr,0.003264067838991826
152,6 Mo,2 Yr,0.004352746178151049
152,6 Mo,3 Yr,0.004464136039699411
152,6 Mo,5 Yr,0.004292816512594084
152,6 Mo,7 Yr,0.004036344391911111
152,6 Mo,10 Yr,0.003553721810685549
152,6 Mo,20 Yr,0.003078576641614333
152,6 Mo,30 Yr,0.002790585506517648
152,1 Yr,1 Mo,-0.0007465769673750207
152,1 Yr,2 Mo,0.001583929657933131
152,1 Yr,3 Mo,0.001640417953388632
152,1 Yr,4 Mo,0.0018216646355636583
152,1 Yr,6 Mo,0.003264067838991826
152,1 Yr,1 Yr,0.007229476234566193
152,1 Yr,2 Yr,0.010293241777789059
152,1 Yr,3 Yr,0.01046433044319767
152,1 Yr,5 Yr,0.01003452138804826
152,1 Yr,7 Yr,0.00936600318806465
152,1 Yr,10 Yr,0.008215653678065163
152,1 Yr,20 Yr,0.007085860443141867
152,1 Yr,30 Yr,0.00644749888746502
152,2 Yr,1 Mo,-0.001093792615618928
152,2 Yr,2 Mo,0.0022080431016787234
152,2 Yr,3 Mo,0.0022312918288776755
152,2 Yr,4 Mo,0.0024003581153987695
152,2 Yr,6 Mo,0.004352746178151049
152,2 Yr,1 Yr,0.010293241777789059
152,2 Yr,2 Yr,0.016469158664522227
152,2 Yr,3 Yr,0.01699426792051889
152,2 Yr,5 Yr,0.016679467204744
152,2 Yr,7 Yr,0.015673058794449326
152,2 Yr,10 Yr,0.01391388126942061
152,2 Yr,20 Yr,0.011986023923448236
152,2 Yr,30 Yr,0.010980548306368063
152,3 Yr,1 Mo,-0.000572752526880304
152,3 Yr,2 Mo,0.002218853543460423
152,3 Yr,3 Mo,0.002297887478424965
152,3 Yr,4 Mo,0.002550404305363248
152,3 Yr,6 Mo,0.004464136039699411
152,3 Yr,1 Yr,0.01046433044319767
152,3 Yr,2 Yr,0.01699426792051889
152,3 Yr,3 Yr,0.018621276008067355
152,3 Yr,5 Yr,0.018901615220412674
152,3 Yr,7 Yr,0.018283760936673606
152,3 Yr,10 Yr,0.016786973527946912
152,3 Yr,20 Yr,0.015006234211285172
152,3 Yr,30 Yr,0.01408067199710199
152,5 Yr,1 Mo,-5.639102205023807e-05
152,5 Yr,2 Mo,0.002095745821673037
152,5 Yr,3 Mo,0.0023860712114714662
152,5 Yr,4 Mo,0.002499708954981643
152,5 Yr,6 Mo,0.004292816512594084
152,5 Yr,1 Yr,0.01003452138804826
152,5 Yr,2 Yr,0.016679467204744
152,5 Yr,3 Yr,0.018901615220412674
152,5 Yr,5 Yr,0.02026404673411874
152,5 Yr,7 Yr,0.02015315126769528
152,5 Yr,10 Yr,0.019150708061322304
152,5 Yr,20 Yr,0.01781957208984354
152,5 Yr,30 Yr,0.01707246626392981
152,7 Yr,1 Mo,0.00043092676059246503
152,7 Yr,2 Mo,0.00196836828112817
152,7 Yr,3 Mo,0.002337610839057834
152,7 Yr,4 Mo,0.0023975529736243242
152,7 Yr,6 Mo,0.004036344391911111
152,7 Yr,1 Yr,0.009366003188064648
152,7 Yr,2 Yr,0.015673058794449326
152,7 Yr,3 Yr,0.018283760936673606
152,7 Yr,5 Yr,0.02015315126769528
152,7 Yr,7 Yr,0.020563608945345844
152,7 Yr,10 Yr,0.01997579965477427
152,7 Yr,20 Yr,0.019069755596440693
152,7 Yr,30 Yr,0.018492065464336627
152,10 Yr,1 Mo,0.000916755048881551
152,10 Yr,2 Mo,0.0017070508262397115
152,10 Yr,3 Mo,0.0022142314054521208
152,10 Yr,4 Mo,0.0021486091489962404
152,10 Yr,6 Mo,0.0035537218106855496
152,10 Yr,1 Yr,0.008215653678065163
152,10 Yr,2 Yr,0.013913881269420612
152,10 Yr,3 Yr,0.016786973527946912
152,10 Yr,5 Yr,0.019150708061322307
152,10 Yr,7 Yr,0.019975799654774272
152,10 Yr,10 Yr,0.01996641136517776
152,10 Yr,20 Yr,0.019563415193638124
152,10 Yr,30 Yr,0.019228533353350206
152,20 Yr,1 Mo,0.0013002077826719696
152,20 Yr,2 Mo,0.0014421429495655275
152,20 Yr,3 Mo,0.002130252654644861
152,20 Yr,4 Mo,0.0018847179640198793
152,20 Yr,6 Mo,0.003078576641614333
152,20 Yr,1 Yr,0.007085860443141866
152,20 Yr,2 Yr,0.011986023923448236
152,20 Yr,3 Yr,0.01500623421128517
152,20 Yr,5 Yr,0.017819572089843538
152,20 Yr,7 Yr,0.019069755596440693
152,20 Yr,10 Yr,0.01956341519363812
152,20 Yr,20 Yr,0.019881808937469794
152,20 Yr,30 Yr,0.01972962820238537
152,30 Yr,1 Mo,0.0015137128578533033
152,30 Yr,2 Mo,0.001239730724767978
152,30 Yr,3 Mo,0.0020148109306106937
152,30 Yr,4 Mo,0.0017050780297760229
152,30 Yr,6 Mo,0.002790585506517649
152,30 Yr,1 Yr,0.006447498887465021
152,30 Yr,2 Yr,0.010980548306368064
152,30 Yr,3 Yr,0.01408067199710199
152,30 Yr,5 Yr,0.01707246626392981
152,30 Yr,7 Yr,0.01849206546433663
152,30 Yr,10 Yr,0.019228533353350206
152,30 Yr,20 Yr,0.019729628202385375
152,30 Yr,30 Yr,0.01982810432565921
153,1 Mo,1 Mo,0.002317945100501194
153,1 Mo,2 Mo,0.000507321763748354
153,1 Mo,3 Mo,0.0002209408094966296
153,1 Mo,4 Mo,0.00031661127431077706
153,1 Mo,6 Mo,8.498434523735251e-05
153,1 Mo,1 Yr,-0.0006285293839294293
153,1 Mo,2 Yr,-0.0009870540665622414
153,1 Mo,3 Yr,-0.0004976956150137307
153,1 Mo,5 Yr,-1.1832321523069031e-05
153,1 Mo,7 Yr,0.00045926844581113723
153,1 Mo,10 Yr,0.0009294014001566726
153,1 Mo,20 Yr,0.0013107119043609665
153,1 Mo,30 Yr,0.0015016341741067253
153,2 Mo,1 Mo,0.0005073217637483541
153,2 Mo,2 Mo,0.0014596928202018796
153,2 Mo,3 Mo,0.0007617773478490295
153,2 Mo,4 Mo,0.000839048956593425
153,2 Mo,6 Mo,0.0009934437694837468
153,2 Mo,1 Yr,0.0014521982949016474
153,2 Mo,2 Yr,0.0020892688785704343
153,2 Mo,3 Yr,0.002135591300588412
153,2 Mo,5 Yr,0.002047003372014164
153,2 Mo,7 Yr,0.0019377843757195571
153,2 Mo,10 Yr,0.0016938777661490237
153,2 Mo,20 Yr,0.001431387693463078
153,2 Mo,30 Yr,0.0012541324666673999
153,3 Mo,1 Mo,0.00022094080949662946
153,3 Mo,2 Mo,0.0007617773478490294
153,3 Mo,3 Mo,0.0010849430723879575
153,3 Mo,4 Mo,0.0006560499038664197
153,3 Mo,6 Mo,0.0010717237472888728
153,3 Mo,1 Yr,0.0014693970418795832
153,3 Mo,2 Yr,0.0020712826154210273
153,3 Mo,3 Yr,0.0021812613934863896
153,3 Mo,5 Yr,0.0023058813159568575
153,3 Mo,7 Yr,0.0022799323586510166
153,3 Mo,10 Yr,0.002180946074690214
153,3 Mo,20 Yr,0.0020996366746590125
153,3 Mo,30 Yr,0.0020176055332511503
153,4 Mo,1 Mo,0.00031661127431077706
153,4 Mo,2 Mo,0.0008390489565934249
153,4 Mo,3 Mo,0.0006560499038664197
153,4 Mo,4 Mo,0.0013381667204190105
153,4 Mo,6 Mo,0.0011682579162710467
153,4 Mo,1 Yr,0.0017100997712994582
153,4 Mo,2 Yr,0.0023036755884374045
153,4 Mo,3 Yr,0.002485627557940016
153,4 Mo,5 Yr,0.002469804785271434
153,4 Mo,7 Yr,0.0023837426519952706
153,4 Mo,10 Yr,0.0021483404032433717
153,4 Mo,20 Yr,0.0018868128020014623
153,4 Mo,30 Yr,0.0017279737946355289
153,6 Mo,1 Mo,8.498434523735242e-05
153,6 Mo,2 Mo,0.0009934437694837466
153,6 Mo,3 Mo,0.0010717237472888728
153,6 Mo,4 Mo,0.0011682579162710467
153,6 Mo,6 Mo,0.0021400651953131177
153,6 Mo,1 Yr,0.0031453344249724683
153,6 Mo,2 Yr,0.0042496725420070455
153,6 Mo,3 Yr,0.004394934544547072
153,6 Mo,5 Yr,0.00426047042157881
153,6 Mo,7 Yr,0.004021093535040919
153,6 Mo,10 Yr,0.003552937711963203
153,6 Mo,20 Yr,0.0030802935452043665
153,6 Mo,30 Yr,0.0028144629860928777
153,1 Yr,1 Mo,-0.0006285293839294293
153,1 Yr,2 Mo,0.0014521982949016474
153,1 Yr,3 Mo,0.0014693970418795832
153,1 Yr,4 Mo,0.0017100997712994582
153,1 Yr,6 Mo,0.0031453344249724687
153,1 Yr,1 Yr,0.007073971181816877
153,1 Yr,2 Yr,0.01015716428803028
153,1 Yr,3 Yr,0.010372108612731759
153,1 Yr,5 Yr,0.009989008508474964
153,1 Yr,7 Yr,0.009342681950537574
153,1 Yr,10 Yr,0.008211612800685114
153,1 Yr,20 Yr,0.007085007673834747
153,1 Yr,30 Yr,0.006475809555201913
153,2 Yr,1 Mo,-0.0009870540665622414
153,2 Yr,2 Mo,0.0020892688785704343
153,2 Yr,3 Mo,0.0020712826154210273
153,2 Yr,4 Mo,0.0023036755884374045
153,2 Yr,6 Mo,0.0042496725420070455
153,2 Yr,1 Yr,0.01015716428803028
153,2 Yr,2 Yr,0.016353330569303406
153,2 Yr,3 Yr,0.016918337809090175
153,2 Yr,5 Yr,0.016649096335598083
153,2 Yr,7 Yr,0.015662701557382218
153,2 Yr,10 Yr,0.01391939500212761
153,2 Yr,20 Yr,0.01199459005554651
153,2 Yr,30 Yr,0.011014214811816577
153,3 Yr,1 Mo,-0.0004976956150137306
153,3 Yr,2 Mo,0.002135591300588412
153,3 Yr,3 Mo,0.0021812613934863896
153,3 Yr,4 Mo,0.002485627557940016
153,3 Yr,6 Mo,0.004394934544547072
153,3 Yr,1 Yr,0.010372108612731759
153,3 Yr,2 Yr,0.016918337809090175
153,3 Yr,3 Yr,0.018573588011121127
153,3 Yr,5 Yr,0.018888507633300893
153,3 Yr,7 Yr,0.01828468681804143
153,3 Yr,10 Yr,0.01679786436642293
153,3 Yr,20 Yr,0.015019401291443975
153,3 Yr,30 Yr,0.014110518272457427
153,5 Yr,1 Mo,-1.1832321523068977e-05
153,5 Yr,2 Mo,0.002047003372014164
153,5 Yr,3 Mo,0.0023058813159568575
153,5 Yr,4 Mo,0.002469804785271434
153,5 Yr,6 Mo,0.00426047042157881
153,5 Yr,1 Yr,0.009989008508474964
153,5 Yr,2 Yr,0.016649096335598086
153,5 Yr,3 Yr,0.018888507633300893
153,5 Yr,5 Yr,0.020278247518640588
153,5 Yr,7 Yr,0.02017557714543181
153,5 Yr,10 Yr,0.019175864493443967
153,5 Yr,20 Yr,0.017846425865671776
153,5 Yr,30 Yr,0.017106634250419275
153,7 Yr,1 Mo,0.0004592684458111373
153,7 Yr,2 Mo,0.0019377843757195571
153,7 Yr,3 Mo,0.002279932358651017
153,7 Yr,4 Mo,0.0023837426519952706
153,7 Yr,6 Mo,0.0040210935350409194
153,7 Yr,1 Yr,0.009342681950537574
153,7 Yr,2 Yr,0.015662701557382218
153,7 Yr,3 Yr,0.01828468681804143
153,7 Yr,5 Yr,0.02017557714543181
153,7 Yr,7 Yr,0.020591201775803196
153,7 Yr,10 Yr,0.02000318851700625
153,7 Yr,20 Yr,0.01909843488117338
153,7 Yr,30 Yr,0.018523820362412645
153,10 Yr,1 Mo,0.0009294014001566727
153,10 Yr,2 Mo,0.0016938777661490239
153,10 Yr,3 Mo,0.002180946074690214
153,10 Yr,4 Mo,0.0021483404032433717
153,10 Yr,6 Mo,0.003552937711963204
153,10 Yr,1 Yr,0.008211612800685114
153,10 Yr,2 Yr,0.013919395002127612
153,10 Yr,3 Yr,0.01679786436642293
153,10 Yr,5 Yr,0.01917586449344397
153,10 Yr,7 Yr,0.02000318851700625
153,10 Yr,10 Yr,0.019991513970426134
153,10 Yr,20 Yr,0.019589332067151626
153,10 Yr,30 Yr,0.019254039237852728
153,20 Yr,1 Mo,0.0013107119043609665
153,20 Yr,2 Mo,0.0014313876934630783
153,20 Yr,3 Mo,0.002099636674659013
153,20 Yr,4 Mo,0.0018868128020014625
153,20 Yr,6 Mo,0.0030802935452043673
153,20 Yr,1 Yr,0.007085007673834747
153,20 Yr,2 Yr,0.011994590055546511
153,20 Yr,3 Yr,0.015019401291443977
153,20 Yr,5 Yr,0.017846425865671776
153,20 Yr,7 Yr,0.01909843488117338
153,20 Yr,10 Yr,0.019589332067151626
153,20 Yr,20 Yr,0.019908495940794912
153,20 Yr,30 Yr,0.01975527240417289
153,30 Yr,1 Mo,0.0015016341741067253
153,30 Yr,2 Mo,0.0012541324666673996
153,30 Yr,3 Mo,0.0020176055332511507
153,30 Yr,4 Mo,0.0017279737946355289
153,30 Yr,6 Mo,0.0028144629860928786
153,30 Yr,1 Yr,0.006475809555201913
153,30 Yr,2 Yr,0.011014214811816577
153,30 Yr,3 Yr,0.014110518272457425
153,30 Yr,5 Yr,0.01710663425041927
153,30 Yr,7 Yr,0.018523820362412645
153,30 Yr,10 Yr,0.019254039237852728
153,30 Yr,20 Yr,0.019755272404172887
153,30 Yr,30 Yr,0.01984729060642281
154,1 Mo,1 Mo,0.0022672540614420912
154,1 Mo,2 Mo,0.000583960342958334
154,1 Mo,3 Mo,0.000293403982882293
154,1 Mo,4 Mo,0.00036558737584771467
154,1 Mo,6 Mo,0.00014202200118979057
154,1 Mo,1 Yr,-0.0005727826696111604
154,1 Mo,2 Yr,-0.0009369226653183139
154,1 Mo,3 Yr,-0.00046392369399392524
154,1 Mo,5 Yr,1.0443581664662313e-05
154,1 Mo,7 Yr,0.0004752015080647257
154,1 Mo,10 Yr,0.0009338390592235687
154,1 Mo,20 Yr,0.0013130387935077962
154,1 Mo,30 Yr,0.0014963987962441291
154,2 Mo,1 Mo,0.000583960342958334
154,2 Mo,2 Mo,0.0013472895937153748
154,2 Mo,3 Mo,0.000648769960055318
154,2 Mo,4 Mo,0.0007711000068312069
154,2 Mo,6 Mo,0.0009136616093043379
154,2 Mo,1 Yr,0.001376445739637505
154,2 Mo,2 Yr,0.0020266407306304872
154,2 Mo,3 Yr,0.002099818971511599
154,2 Mo,5 Yr,0.0020316249665445307
154,2 Mo,7 Yr,0.001932971736797239
154,2 Mo,10 Yr,0.001704677027428795
154,2 Mo,20 Yr,0.0014443746336292476
154,2 Mo,30 Yr,0.0012772997090782876
154,3 Mo,1 Mo,0.000293403982882293
154,3 Mo,2 Mo,0.0006487699600553179
154,3 Mo,3 Mo,0.0009847957846724703
154,3 Mo,4 Mo,0.0005799638907121533
154,3 Mo,6 Mo,0.0009837601364068513
154,3 Mo,1 Yr,0.0013812086484886338
154,3 Mo,2 Yr,0.0019865037058671596
154,3 Mo,3 Yr,0.0021177539924029033
154,3 Mo,5 Yr,0.002255805302419467
154,3 Mo,7 Yr,0.0022379509048729134
154,3 Mo,10 Yr,0.0021571585782090854
154,3 Mo,20 Yr,0.0020798663779061652
154,3 Mo,30 Yr,0.002009893832534394
154,4 Mo,1 Mo,0.00036558737584771467
154,4 Mo,2 Mo,0.0007711000068312068
154,4 Mo,3 Mo,0.0005799638907121533
154,4 Mo,4 Mo,0.0013015758361610353
154,4 Mo,6 Mo,0.001124502641122789
154,4 Mo,1 Yr,0.0016712480597896328
154,4 Mo,2 Yr,0.002278404726543283
154,4 Mo,3 Yr,0.002479897224518016
154,4 Mo,5 Yr,0.002480483999967838
154,4 Mo,7 Yr,0.0024022678440997116
154,4 Mo,10 Yr,0.002174861524544435
154,4 Mo,20 Yr,0.0019136074027775154
154,4 Mo,30 Yr,0.0017598701464013624
154,6 Mo,1 Mo,0.00014202200118979062
154,6 Mo,2 Mo,0.0009136616093043379
154,6 Mo,3 Mo,0.0009837601364068513
154,6 Mo,4 Mo,0.001124502641122789
154,6 Mo,6 Mo,0.0020878998195969904
154,6 Mo,1 Yr,0.003098490727044515
154,6 Mo,2 Yr,0.00421777739910305
154,6 Mo,3 Yr,0.004385398993366878
154,6 Mo,5 Yr,0.004269481291094011
154,6 Mo,7 Yr,0.004039059082379166
154,6 Mo,10 Yr,0.003580546290213998
154,6 Mo,20 Yr,0.0031084085036600807
154,6 Mo,30 Yr,0.0028487540251954037
154,1 Yr,1 Mo,-0.0005727826696111603
154,1 Yr,2 Mo,0.0013764457396375047
154,1 Yr,3 Mo,0.0013812086484886338
154,1 Yr,4 Mo,0.0016712480597896326
154,1 Yr,6 Mo,0.0030984907270445146
154,1 Yr,1 Yr,0.007033662382532684
154,1 Yr,2 Yr,0.010134440506906784
154,1 Yr,3 Yr,0.010372600551353093
154,1 Yr,5 Yr,0.010009561222175976
154,1 Yr,7 Yr,0.009372613224300663
154,1 Yr,10 Yr,0.008249834244243642
154,1 Yr,20 Yr,0.007123079915644416
154,1 Yr,30 Yr,0.006519113918081289
154,2 Yr,1 Mo,-0.0009369226653183137
154,2 Yr,2 Mo,0.0020266407306304872
154,2 Yr,3 Mo,0.0019865037058671596
154,2 Yr,4 Mo,0.0022784047265432825
154,2 Yr,6 Mo,0.004217777399103049
154,2 Yr,1 Yr,0.010134440506906784
154,2 Yr,2 Yr,0.016353769477927344
154,2 Yr,3 Yr,0.016943019135510603
154,2 Yr,5 Yr,0.01669659581763911
154,2 Yr,7 Yr,0.015720182759179097
154,2 Yr,10 Yr,0.013981528352853946
154,2 Yr,20 Yr,0.012054997984535852
154,2 Yr,30 Yr,0.011077341184758293
154,3 Yr,1 Mo,-0.0004639236939939252
154,3 Yr,2 Mo,0.002099818971511599
154,3 Yr,3 Mo,0.0021177539924029033
154,3 Yr,4 Mo,0.002479897224518016
154,3 Yr,6 Mo,0.004385398993366878
154,3 Yr,1 Yr,0.010372600551353093
154,3 Yr,2 Yr,0.016943019135510606
154,3 Yr,3 Yr,0.01861853205117144
154,3 Yr,5 Yr,0.018954405506354195
154,3 Yr,7 Yr,0.018359117327869694
154,3 Yr,10 Yr,0.016872154336193664
154,3 Yr,20 Yr,0.015090669931226515
154,3 Yr,30 Yr,0.014181297346400858
154,5 Yr,1 Mo,1.0443581664662367e-05
154,5 Yr,2 Mo,0.0020316249665445307
154,5 Yr,3 Mo,0.002255805302419467
154,5 Yr,4 Mo,0.002480483999967838
154,5 Yr,6 Mo,0.00426948129109401
154,5 Yr,1 Yr,0.010009561222175976
154,5 Yr,2 Yr,0.01669659581763911
154,5 Yr,3 Yr,0.018954405506354195
154,5 Yr,5 Yr,0.020365112823193008
154,5 Yr,7 Yr,0.0202703856023166
154,5 Yr,10 Yr,0.019266388016196522
154,5 Yr,20 Yr,0.017932576580073568
154,5 Yr,30 Yr,0.017189490723278834
154,7 Yr,1 Mo,0.0004752015080647258
154,7 Yr,2 Mo,0.001932971736797239
154,7 Yr,3 Mo,0.002237950904872914
154,7 Yr,4 Mo,0.0024022678440997116
154,7 Yr,6 Mo,0.004039059082379166
154,7 Yr,1 Yr,0.009372613224300663
154,7 Yr,2 Yr,0.0157201827591791
154,7 Yr,3 Yr,0.018359117327869694
154,7 Yr,5 Yr,0.0202703856023166
154,7 Yr,7 Yr,0.02069343474826968
154,7 Yr,10 Yr,0.02009920012704038
154,7 Yr,20 Yr,0.0191895268300575
154,7 Yr,30 Yr,0.01861031882891459
154,10 Yr,1 Mo,0.0009338390592235687
154,10 Yr,2 Mo,0.001704677027428795
154,10 Yr,3 Mo,0.0021571585782090854
154,10 Yr,4 Mo,0.002174861524544435
154,10 Yr,6 Mo,0.0035805462902139974
154,10 Yr,1 Yr,0.008249834244243642
154,10 Yr,2 Yr,0.013981528352853947
154,10 Yr,3 Yr,0.016872154336193664
154,10 Yr,5 Yr,0.019266388016196526
154,10 Yr,7 Yr,0.02009920012704038
154,10 Yr,10 Yr,0.02007959924226894
154,10 Yr,20 Yr,0.019672531011154664
154,10 Yr,30 Yr,0.019331569000243843
154,20 Yr,1 Mo,0.001313038793507796
154,20 Yr,2 Mo,0.0014443746336292476
154,20 Yr,3 Mo,0.0020798663779061652
154,20 Yr,4 Mo,0.0019136074027775157
154,20 Yr,6 Mo,0.0031084085036600802
154,20 Yr,1 Yr,0.007123079915644416
154,20 Yr,2 Yr,0.012054997984535852
154,20 Yr,3 Yr,0.015090669931226515
154,20 Yr,5 Yr,0.017932576580073568
154,20 Yr,7 Yr,0.0191895268300575
154,20 Yr,10 Yr,0.019672531011154664
154,20 Yr,20 Yr,0.01998701132910552
154,20 Yr,30 Yr,0.019828166608983115
154,30 Yr,1 Mo,0.0014963987962441294
154,30 Yr,2 Mo,0.0012772997090782878
154,30 Yr,3 Mo,0.002009893832534394
154,30 Yr,4 Mo,0.0017598701464013624
154,30 Yr,6 Mo,0.0028487540251954033
154,30 Yr,1 Yr,0.006519113918081289
154,30 Yr,2 Yr,0.011077341184758291
154,30 Yr,3 Yr,0.014181297346400858
154,30 Yr,5 Yr,0.017189490723278838
154,30 Yr,7 Yr,0.01861031882891459
154,30 Yr,10 Yr,0.019331569000243843
154,30 Yr,20 Yr,0.01982816660898312
154,30 Yr,30 Yr,0.019913888525185452
155,1 Mo,1 Mo,0.002208678091591139
155,1 Mo,2 Mo,0.000658211105043373
155,1 Mo,3 Mo,0.00036483925616521
155,1 Mo,4 Mo,0.00042132300648203
155,1 Mo,6 Mo,0.00022529586751013743
155,1 Mo,1 Yr,-0.0004666026520755727
155,1 Mo,2 Yr,-0.0008076529763923565
155,1 Mo,3 Yr,-0.0003600205880868326
155,1 Mo,5 Yr,9.764662620060551e-05
155,1 Mo,7 Yr,0.0005468897737721069
155,1 Mo,10 Yr,0.000975998501584706
155,1 Mo,20 Yr,0.0013393569760411957
155,1 Mo,30 Yr,0.0015108475968701393
155,2 Mo,1 Mo,0.000658211105043373
155,2 Mo,2 Mo,0.0012552539547434705
155,2 Mo,3 Mo,0.0005563388819366626
155,2 Mo,4 Mo,0.0007038650563676678
155,2 Mo,6 Mo,0.0008139377796161514
155,2 Mo,1 Yr,0.00125147189797497
155,2 Mo,2 Yr,0.0018781141026606649
155,2 Mo,3 Yr,0.0019847810358755713
155,2 Mo,5 Yr,0.00193893589439625
155,2 Mo,7 Yr,0.0018604330799542657
155,2 Mo,10 Yr,0.0016679197318178896
155,2 Mo,20 Yr,0.0014266573729087796
155,2 Mo,30 Yr,0.0012736676573102857
155,3 Mo,1 Mo,0.00036483925616521
155,3 Mo,2 Mo,0.0005563388819366626
155,3 Mo,3 Mo,0.0008993735865280889
155,3 Mo,4 Mo,0.0005089122719702234
155,3 Mo,6 Mo,0.0008769435767685321
155,3 Mo,1 Yr,0.0012430430518688975
155,3 Mo,2 Yr,0.0018150247963927893
155,3 Mo,3 Yr,0.0019760072934575665
155,3 Mo,5 Yr,0.0021333607500441396
155,3 Mo,7 Yr,0.0021339906944583217
155,3 Mo,10 Yr,0.002090697164356636
155,3 Mo,20 Yr,0.0020336621054994745
155,3 Mo,30 Yr,0.0019790307946541664
155,4 Mo,1 Mo,0.00042132300648203
155,4 Mo,2 Mo,0.0007038650563676678
155,4 Mo,3 Mo,0.0005089122719702234
155,4 Mo,4 Mo,0.0012541390030180065
155,4 Mo,6 Mo,0.0010548256805925338
155,4 Mo,1 Yr,0.0015859787012845346
155,4 Mo,2 Yr,0.002180530442796875
155,4 Mo,3 Yr,0.0024083453958524846
155,4 Mo,5 Yr,0.002426755739368247
155,4 Mo,7 Yr,0.0023640949594325136
155,4 Mo,10 Yr,0.0021620832052909444
155,4 Mo,20 Yr,0.0019141976430651472
155,4 Mo,30 Yr,0.001770180609435453
155,6 Mo,1 Mo,0.0002252958675101374
155,6 Mo,2 Mo,0.0008139377796161514
155,6 Mo,3 Mo,0.0008769435767685321
155,6 Mo,4 Mo,0.0010548256805925338
155,6 Mo,6 Mo,0.001985842356265278
155,6 Mo,1 Yr,0.002974464539157797
155,6 Mo,2 Yr,0.004076922830484463
155,6 Mo,3 Yr,0.004284340314540708
155,6 Mo,5 Yr,0.004195466361580466
155,6 Mo,7 Yr,0.003988454943773129
155,6 Mo,10 Yr,0.003567305423144239
155,6 Mo,20 Yr,0.003114776587622134
155,6 Mo,30 Yr,0.002869308155554383
155,1 Yr,1 Mo,-0.00046660265207557267
155,1 Yr,2 Mo,0.00125147189797497
155,1 Yr,3 Mo,0.0012430430518688975
155,1 Yr,4 Mo,0.0015859787012845348
155,1 Yr,6 Mo,0.0029744645391577974
155,1 Yr,1 Yr,0.006885585709265337
155,1 Yr,2 Yr,0.009970886918804886
155,1 Yr,3 Yr,0.010261185395610922
155,1 Yr,5 Yr,0.009933863316344067
155,1 Yr,7 Yr,0.009327272057609607
155,1 Yr,10 Yr,0.008250408144473581
