date,var_1 Yr,var_10 Yr,var_2 Yr,var_3 Mo,var_5 Yr,var_6 Mo
1991-07-17,0.0005789296891679,0.000519242126977,0.0005398227442942,0.0004065938088751,0.0004020126627179,0.0004703342661027
1991-07-18,0.0005789368024495,0.0005181352943856,0.000540992445051,0.0004063647255729,0.0003994020590451,0.0004687047043382
1991-07-19,0.000579005941839,0.0005179386599546,0.0005413943100253,0.0004063460970165,0.0003992442165684,0.0004670209317016
1991-07-22,0.0005799944106971,0.0005169524747998,0.0005417300142396,0.0004053149968227,0.0003994173480801,0.0004668047247241
1991-07-23,0.0005820845341325,0.0005142599875415,0.0005478024538338,0.0004014364439118,0.0003963776099887,0.0004667220797191
1991-07-24,0.0005845527235926,0.0005080930634293,0.0005489696962911,0.0004030502178397,0.0003938113649915,0.0004671078643369
1991-07-25,0.0005838305644779,0.000508153453111,0.000548813432686,0.0004030176762026,0.0003944801486493,0.0004676347598415
1991-07-26,0.0005836236601959,0.0005086978922219,0.0005489645503336,0.0004029749473379,0.0003944593492952,0.0004677514504314
1991-07-29,0.0005875680657093,0.0005082135816027,0.0005515330100199,0.0004029854090183,0.0003938909563689,0.0004676792687351
1991-07-30,0.0005874465200867,0.0005069149520672,0.0005567499507703,0.0004033566612439,0.0003957048986728,0.0004709735385481
1991-07-31,0.0005875979905933,0.0005082734206879,0.0005575711560747,0.0004018792542948,0.0003956178636521,0.0004689558012811
1991-08-01,0.0005876805775237,0.0005042944594381,0.0005588167948955,0.0004018788528105,0.0003959200580715,0.00046940778981
1991-08-02,0.000589024594507,0.0005099881627752,0.0005576621563975,0.000401643087858,0.0003941937336577,0.0004681650172735
1991-08-05,0.0005875946326458,0.0005090696011538,0.0005636307727836,0.0004010544872601,0.0003958642333308,0.000467978435832
1991-08-06,0.00058031736835,0.0005141173927535,0.0005626021753231,0.000400605713586,0.0003969311067418,0.0004663046255197
1991-08-07,0.0005825880683184,0.000514730974925,0.0005629180161232,0.0004011872721232,0.0003961522544986,0.000466299820874
1991-08-08,0.0005836070900488,0.00051158541446,0.0005625217319195,0.0004011859983184,0.0003960860844938,0.0004664901503156
1991-08-09,0.0005862726456477,0.0005117119253463,0.000564158535386,0.000401437548638,0.000395414921787,0.0004657357070851
1991-08-12,0.0005867265504255,0.0005107117101246,0.000564820683488,0.0004019568281922,0.0003936840497781,0.0004657694357391
1991-08-13,0.0005865066705193,0.0005137453910923,0.0005649445949425,0.0004019729614498,0.0003916937626111,0.0004657794760434
1991-08-14,0.0005869774952078,0.000509408278149,0.000563150573676,0.0004011528422951,0.0003918297995892,0.0004664408003324
1991-08-15,0.0005882805615631,0.0004938837798031,0.0005684246586541,0.0004018287327563,0.000393557728753,0.0004688119575221
1991-08-16,0.0005903932199349,0.0004900818083874,0.0005775958691779,0.0004010565882555,0.0003932918315485,0.000468733848157
1991-08-19,0.0006004101225698,0.0004860757066454,0.0006009926301156,0.0004021914715177,0.0004080175570804,0.0004737840293762
1991-08-20,0.0005995077204072,0.0004818604194766,0.0006036789451506,0.0004026099501166,0.000408398371285,0.0004733220890732
1991-08-21,0.0006055409165565,0.0004863592665741,0.0006019750693429,0.0004034647915653,0.0004070222788261,0.0004774951303832
1991-08-22,0.0006051231840981,0.0004841819851209,0.0006058632862486,0.0004046877809224,0.0004083178392524,0.0004772850012481
1991-08-23,0.0006021399490573,0.0004843202079252,0.0006094121989967,0.00040393581153,0.000410275667127,0.0004769549115995
1991-08-26,0.0006012617847401,0.0004839442466768,0.0006110042121147,0.0004041284946683,0.0004150674023661,0.0004751997825426
1991-08-27,0.0006059888945907,0.0004850315171571,0.0006132570545415,0.0004038386181625,0.0004136682143817,0.0004758487907063
